RECTOR & VISITORS OF THE UNIVERSITY OF VIRGINIA,799920.00,NSF
"SCIENCE MUSEUM OF MINNESOTA, THE",899739.00,NSF
"UNIVERSITY OF CALIFORNIA, SAN DIEGO",197514.31,NSF
KCP TECHNOLOGIES,1849802.00,NSF
"UNIVERSITY OF CALIFORNIA, DAVIS",482651.00,NSF
MAINE MATHEMATICS AND SCIENCE ALLIANCE,886096.00,NSF
UNIVERSITY OF TEXAS AT AUSTIN,49853.00,NSF
NORTHWESTERN UNIVERSITY,140000.00,NSF
UNIVERSITY OF TEXAS AT EL PASO,455462.00,NSF
AMERICAN SOCIETY FOR ENGINEERING EDUCATION,271465.00,NSF
PURDUE UNIVERSITY,1497905.00,NSF
COLORADO STATE UNIVERSITY,58233.00,NSF
"LELAND STANFORD JUNIOR UNIVERSITY, THE",250000.00,NSF
ABT ASSOCIATES INC.,199922.00,NSF
UNIVERSITY OF ARIZONA,218690.00,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,350000.00,NSF
SAN DIEGO STATE UNIVERSTIY FOUNDATION,726733.00,NSF
CARNEGIE MELLON UNIVERSITY,199975.00,NSF
MORGAN STATE UNIVERSITY (INC),45973.00,NSF
CARNEGIE INSTITUTE,150750.52,NSF
SYRACUSE UNIVERSITY,24974.00,NSF
"JOHNS HOPKINS UNIVERSITY, THE",796205.00,NSF
UNIVERSITY OF TEXAS AT SAN ANTONIO,43950.00,NSF
RECTOR & VISITORS OF THE UNIVERSITY OF VIRGINIA,250538.00,NSF
"MUSEUM OF SCIENCE, INC.",1343449.00,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,681390.00,NSF
PURDUE UNIVERSITY,35343.00,NSF
"UNIVERSITY OF CALIFORNIA, IRVINE",918198.00,NSF
"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",749879.00,NSF
NORTHERN ILLINOIS UNIVERSITY INC,38289.00,NSF
VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,150000.00,NSF
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,600000.00,NSF
UNIVERSITY OF MARYLAND,140890.80,NSF
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,514999.00,NSF
FAIRMONT STATE UNIVERSITY,96186.39,NASA
TEXAS A&M ENGINEERING EXPERIMENT STATION,120310.00,NASA
PURDUE UNIVERSITY,3409029.00,NSF
UNIVERSITY OF ARIZONA,1499415.00,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,69375.00,NASA
CARNEGIE MELLON UNIVERSITY,49971.00,NASA
"REGENTS OF THE UNIVERSITY OF COLORADO, THE",99980.00,NASA
RECTOR & VISITORS OF THE UNIVERSITY OF VIRGINIA,50000.00,NASA
CHICAGO HORTICULTURAL SOCIETY,864928.00,NSF
RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK,425440.00,NSF
YOUNGSTOWN STATE UNIVERSITY,129750.00,NSF
TRUSTEES OF INDIANA UNIVERSITY,419500.00,NSF
"AMHERST COLLEGE, TRUSTEES OF",91025.00,NSF
"MATHEMATICAL ASSOCIATION OF AMERICA, INC",833104.00,NSF
CLEVELAND STATE UNIVERSITY,252699.00,NSF
UNIVERSITY OF MASSACHUSETTS,300916.00,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,550000.00,NSF
LONGWOOD UNIVERSITY,287186.00,NSF
"UNIVERSITY OF CALIFORNIA, DAVIS",400000.00,NSF
CONSERVATION INTERNATIONAL FOUNDATION,177094.00,NSF
LEHIGH UNIVERSITY,150000.00,NSF
"VECARIUS, INC.",499900.00,NSF
TRUSTEES OF BOSTON UNIVERSITY,236917.00,NSF
DUKE UNIVERSITY,83122.00,NSF
DUKE UNIVERSITY,259990.00,NSF
WILLIAM MARSH RICE UNIVERSITY,263060.00,NSF
UNIVERSITY OF SOUTHERN CALIFORNIA,99462.00,NSF
RENSSELAER POLYTECHNIC INSTITUTE,2468340.00,NSF
UNIVERSITY OF PUERTO RICO MEDICAL SCIENCES CAMPUS,431523.00,NSF
NORTHEASTERN UNIVERSITY,374630.00,NSF
"UNIVERSITY OF CALIFORNIA, DAVIS",310000.00,NSF
"CORNELL UNIVERSITY, INC",352047.00,NSF
"WASHINGTON UNIVERSITY, THE",398305.00,NSF
MATERIALS RESEARCH SOCIETY,3000.00,NSF
"LELAND STANFORD JUNIOR UNIVERSITY, THE",145285.00,NSF
UNIVERSITY OF NEBRASKA,448603.00,NSF
TOWSON UNIVERSITY,133525.00,NSF
TEXAS STATE UNIVERSITY-SAN MARCOS,375759.00,NSF
"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",498412.00,NSF
NORTHWESTERN UNIVERSITY,13000.00,NSF
"UNIVERSITY OF CALIFORNIA, IRVINE",3835250.00,NSF
UNIVERSITY OF FLORIDA,929446.00,NSF
GEORGIA TECH RESEARCH CORPORATION,50000.00,NASA
"JOHNS HOPKINS UNIVERSITY, THE",247567.00,NASA
UNIVERSITY OF HAWAII SYSTEMS,2591728.00,NASA
BAYLOR UNIVERSITY,52670.00,NSF
ILLINOIS INSTITUTE OF TECHNOLOGY,0.00,NSF
CENTRAL STATE UNIVERSITY,99996.00,NSF
UNIVERSITY OF FLORIDA,58000.00,NASA
"SOUTH DAKOTA DISCOVERY CENTER AND AQUARIUM, THE",480261.00,NASA
TRUSTEES OF INDIANA UNIVERSITY,88168.68,NSF
"PENNSYLVANIA STATE UNIVERSITY, THE",125000.00,NSF
UNIVERSITY OF PITTSBURGH THE,1155034.00,NSF
"WESTAT, INC.",1138966.00,NSF
"EDUCATION DEVELOPMENT CENTER, INC.",4543465.00,NSF
UNIVERSITY OF TENNESSEE,225000.00,NSF
"UNIVERSITY OF CALIFORNIA, SAN DIEGO",433911.00,NSF
"UNIVERSITY OF GEORGIA RESEARCH FOUNDATION, INC.",382213.00,NSF
UNIVERSITY OF CALIFORNIA MERCED,241476.00,NSF
"OHIO STATE UNIVERSITY, THE",98721.00,NSF
CARNEGIE MELLON UNIVERSITY,1487349.00,NSF
"NMC, INC.",633166.00,NSF
STROUD WATER RESEARCH CENTER INC,1366089.00,NSF
UNIVERSITY OF WASHINGTON,1383510.00,NSF
CARNEGIE MELLON UNIVERSITY,650000.00,NSF
CAL POLY CORPORATION,52075.00,NSF
TEXAS A&M UNIVERSITY-CORPUS CHRISTI,1497936.00,NSF
TEXAS TECH UNIVERSITY SYSTEM,389272.00,NSF
UNIVERSITY OF WASHINGTON,785949.00,NSF
WRIGHT STATE UNIVERSITY,400000.00,NSF
UNIVERSITY OF ILLINOIS,499936.00,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA AT RIVERSIDE,300000.00,NSF
MIAMI UNIVERSITY,99811.00,NSF
NEW MEXICO STATE UNIVERSITY,702000.00,NSF
TEXAS A & M UNIVERSITY,76812.71,NSF
WASHINGTON STATE UNIVERSITY,742000.00,NSF
"RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK, THE",174124.00,NSF
NORTHAMPTON COMMUNITY COLLEGE,212489.00,NSF
UNIVERSITY OF SOUTH CAROLINA,30000.00,NSF
BEREA COLLEGE,296388.00,NSF
"RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY",316562.00,NSF
DREXEL UNIVERSITY,270584.00,NSF
UNIVERSITIES SPACE RESEARCH ASSOCIATION,0.00,NASA
NORTHEASTERN UNIVERSITY,330075.70,NASA
THERMOAURA INC.,750000.00,NSF
CONCORD CONSORTIUM INC,999921.00,NSF
PURDUE UNIVERSITY,500000.00,NSF
"SALK INSTITUTE FOR BIOLOGICAL STUDIES, SAN DIEGO, CALIFORNIA, THE",666999.00,NSF
"VANDERBILT UNIVERSITY, THE",399951.00,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,539999.00,NSF
UNIVERSITY OF DELAWARE,164841.00,NASA
"PROXEMY RESEARCH, INC",81864.00,NASA
NORTH CAROLINA STATE UNIVERSITY,200002.00,NSF
"WASHINGTON UNIVERSITY, THE",299412.00,NSF
GEORGIA TECH RESEARCH CORPORATION,483443.00,NSF
"MATHEMATICAL ASSOCIATION OF AMERICA, INC",698744.00,NSF
GEORGIA TECH RESEARCH CORPORATION,487681.00,NSF
UNIVERSITY OF TEXAS AT AUSTIN,14978.00,NSF
CENTRAL MICHIGAN UNIVERSITY (INC),565000.00,NSF
UNIVERSITY OF MEMPHIS,428744.00,NSF
THE UNIVERSITY OF SOUTH DAKOTA,297862.00,NSF
UNIVERSITY OF ILLINOIS,134990.00,NSF
CARNEGIE MELLON UNIVERSITY,798572.00,NSF
NEW MEXICO STATE UNIVERSITY,224074.00,NSF
NEW YORK UNIVERSITY,299999.00,NSF
UNIVERSITY OF MASSACHUSETTS,460000.00,NSF
"OPEN SOURCE PROJECT FOR A NETWORK DATA ACCESS PROTOCOL, THE",802000.00,NSF
WASHINGTON STATE UNIVERSITY,400000.00,NSF
BAYLOR UNIVERSITY,400000.00,NSF
MASSCHALLENGE INC,50000.00,NSF
UNIVERSITY OF MARYLAND CENTER FOR ENVIRONMENTAL SCIENCE,696522.00,NSF
"MARINE BIOLOGICAL LABORATORY, THE",493458.00,NSF
RECTOR & VISITORS OF THE UNIVERSITY OF VIRGINIA,150000.00,NSF
"WOODS HOLE RESEARCH CENTER, INC., THE",888731.00,NSF
AUBURN UNIVERSITY,13939.00,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,150000.00,NSF
WINROCK INTERNATIONAL INSTITUTE FOR AGRICULTURAL DEVELOPMENT,149347.00,NSF
"UNIVERSITY OF CALIFORNIA, IRVINE",299996.00,NSF
RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK,63139.00,NSF
RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK,24938.00,NSF
"UNIVERSITY OF CALIFORNIA, LOS ANGELES",249529.00,NSF
PALO ALTO RESEARCH CENTER INCORPORATED,1199070.00,NSF
UNIVERSITY OF MASSACHUSETTS,100000.00,NSF
THE RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK,830000.00,NSF
PURDUE UNIVERSITY,1152669.00,NSF
GEORGIA TECH RESEARCH CORPORATION,59999.00,NSF
UNIVERSITY OF WYOMING,1199963.00,NSF
UNIVERSITY OF SOUTHERN CALIFORNIA,482252.00,NSF
VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,50000.00,NSF
UNIVERSITY OF CONNECTICUT,140000.00,NSF
HOFSTRA UNIVERSITY,1199737.00,NSF
DUKE UNIVERSITY,132908.00,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,560183.00,NSF
"DEURION, LLC",452271.00,NSF
"UNIVERSITY OF CHICAGO, THE",17829.00,NSF
UNIVERSITY OF MASSACHUSETTS,98542.00,NSF
UNIVERSITY OF ALABAMA,250000.00,NSF
OHIO UNIVERSITY,25000.00,NASA
WESTERN MICHIGAN UNIVERSITY,99999.00,NASA
PURDUE UNIVERSITY,100000.00,NASA
TRUSTEES OF DARTMOUTH COLLEGE,26356.00,NASA
NORTH CAROLINA STATE UNIVERSITY,92725.00,NSF
GEORGIA TECH RESEARCH CORPORATION,40000.00,NSF
"PENNSYLVANIA STATE UNIVERSITY, THE",239817.00,NSF
WORCESTER POLYTECHNIC INSTITUTE,1499346.00,NSF
KING'S COLLEGE,87775.00,NSF
UNIVERSITY OF KENTUCKY,749999.00,NSF
UNIVERSITY OF NOTRE DAME DU LAC,195262.00,NSF
UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH,398183.00,NSF
"RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK, THE",120493.00,NSF
"UNIVERSITY OF KANSAS CENTER FOR RESEARCH, INC.",425000.00,NSF
CHAPMAN UNIVERSITY,39553.00,NSF
MICHIGAN STATE UNIVERSITY,969929.00,NSF
NORTHWESTERN UNIVERSITY,157000.00,NSF
ARIZONA STATE UNIVERSITY,289980.00,NSF
NORTHWESTERN UNIVERSITY,437299.00,NSF
"HEALTH FIDELITY, INC",405687.00,NSF
"EDUCATION DEVELOPMENT CENTER, INC.",999979.00,NSF
WILLIAM MARSH RICE UNIVERSITY,209105.00,NSF
UNIVERSITY OF WASHINGTON,1374727.00,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,449829.00,NSF
PURDUE UNIVERSITY,1199969.00,NSF
"SCIENCE MUSEUM OF MINNESOTA, THE",1199539.00,NSF
OREGON STATE UNIVERSITY,893635.00,NSF
UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT HOUSTON,147000.00,NSF
"UNIVERSITY OF CHICAGO, THE",984096.00,NSF
"LELAND STANFORD JUNIOR UNIVERSITY, THE",825000.00,NSF
NEW YORK UNIVERSITY,655707.00,NSF
UNIVERSITY SYSTEM OF NEW HAMPSHIRE,9750.00,NSF
"AMERICAN MUSEUM OF NATURAL HISTORY, THE",150001.00,NSF
UNIVERSITY OF ROCHESTER,91000.00,NSF
ILLINOIS STATE UNIVERSITY,700046.00,NSF
UNIVERSITY OF SOUTH CAROLINA,50000.00,NSF
NORTHWESTERN UNIVERSITY,255487.00,NSF
"WASHINGTON AND LEE UNIVERSITY, THE",87630.00,NSF
UNIVERSITY OF MEMPHIS,1342970.00,NSF
GEORGIA TECH RESEARCH CORPORATION,149810.00,NSF
NORTHERN ILLINOIS UNIVERSITY INC,219815.00,NSF
UNIVERSITY OF MISSOURI SYSTEM,294559.00,NSF
VASSAR COLLEGE,833314.00,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,340000.00,NSF
DREXEL UNIVERSITY,548367.00,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,50000.00,NSF
SAN JOSE STATE UNIVERSITY RESEARCH FOUNDATION,249283.00,NSF
UNIVERSITY OF MISSOURI SYSTEM,100000.00,NSF
SAN FRANCISCO STATE UNIVERSITY,166647.00,NSF
NORTHERN ILLINOIS UNIVERSITY INC,5000.00,NSF
"VANDERBILT UNIVERSITY, THE",50000.00,NSF
UNIVERSITY OF ILLINOIS,799943.00,NSF
"UNIVERSITY OF CALIFORNIA, DAVIS",1029674.00,NSF
NEW YORK HALL OF SCIENCE,1195109.00,NSF
UNIVERSITY OF WASHINGTON,750000.00,NSF
"UNIVERSITY OF CHICAGO, THE",186000.00,NSF
TRUSTEES OF HAMPSHIRE COLLEGE,42000.00,NSF
WESTERN STATE COLORADO UNIVERSITY,63599.00,NSF
"EDUCATION, TRAINING, AND RESEARCH ASSOCIATES",399995.00,NSF
"NEW SCHOOL, THE",18000.00,NSF
"JOHNS HOPKINS UNIVERSITY, THE",2313585.00,NSF
UNIVERSITY OF NEBRASKA,89925.00,NSF
UNIVERSITY OF TEXAS AT AUSTIN,749801.00,NSF
TEXAS TECH UNIVERSITY SYSTEM,15000.00,NSF
UNIVERSITY OF RHODE ISLAND,385279.00,NSF
"GEORGIA STATE UNIVERSITY RESEARCH FOUNDATION, INC.",19240.00,NSF
YALE UNIVERSITY,850000.00,NSF
"LELAND STANFORD JUNIOR UNIVERSITY, THE",333334.00,NSF
"GRAMMATECH, INC.",962190.00,NSF
TEMPLE UNIVERSITY-OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,768601.00,NSF
UNIVERSITY OF MASSACHUSETTS,667000.00,NSF
"RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK, THE",150000.00,NSF
"REGENTS OF THE UNIVERSITY OF COLORADO, THE",90358.00,NASA
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,1948941.00,NSF
REGENTS OF THE UNIVERSITY OF IDAHO,370746.00,NSF
UNIVERSITY OF ILLINOIS,708763.00,NSF
"TWIN CITIES PUBLIC TELEVISION, INC.",250000.00,NSF
UNIVERSITY OF TEXAS AT AUSTIN,220000.00,NSF
CARNEGIE MELLON UNIVERSITY,1455306.00,NSF
"UNIVERSITY OF KANSAS CENTER FOR RESEARCH, INC.",178043.00,NSF
NEW YORK UNIVERSITY,210000.00,NSF
UNIVERSITY OF SOUTHERN CALIFORNIA,580000.00,NSF
"PENNSYLVANIA STATE UNIVERSITY, THE",1932787.00,NSF
UNIVERSITY OF PITTSBURGH THE,200000.00,NSF
"UNIVERSITY OF CALIFORNIA, LOS ANGELES",299880.00,NSF
UNIVERSITY OF ALASKA FAIRBANKS,1707331.00,NSF
YORK COLLEGE OF PENNSYLVANIA,83462.00,NSF
"UNIVERSITY OF CALIFORNIA, SAN DIEGO",286354.00,NSF
"LELAND STANFORD JUNIOR UNIVERSITY, THE",240000.00,NSF
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,300000.00,NSF
UNIVERSITY OF OKLAHOMA,72789.00,NASA
NEW JERSEY INSTITUTE OF TECHNOLOGY,75000.00,NASA
UNIVERSITY OF WASHINGTON,30000.00,NASA
UNIVERSITY OF HAWAII SYSTEMS,105000.00,NASA
UNIVERSITY OF HAWAII SYSTEMS,110000.00,NASA
WEST VIRGINIA UNIVERSITY RESEARCH CORPORATION,146252.00,NASA
PLANETARY SCIENCE INSTITUTE,86000.00,NASA
TEXAS A&M ENGINEERING EXPERIMENT STATION,32500.00,NASA
UNIVERSITY SYSTEM OF NEW HAMPSHIRE,36138.00,NASA
UTAH STATE UNIVERSITY RESEARCH FOUNDATION,899993.00,NSF
NORTH CAROLINA STATE UNIVERSITY,180000.00,NSF
"COLLEGE OF WILLIAM & MARY, THE",512613.00,NSF
UNIVERSITY OF PITTSBURGH THE,584000.00,NSF
NORTHEASTERN UNIVERSITY,250000.00,NSF
"LELAND STANFORD JUNIOR UNIVERSITY, THE",510000.00,NSF
"HARVARD COLLEGE, PRESIDENT & FELLOWS OF",206643.00,NSF
"UNIVERSITY OF CALIFORNIA, IRVINE",455000.00,NSF
UNIVERSITY OF NEBRASKA,576778.00,NSF
"METHODIST HOSPITAL RESEARCH INSTITUTE, THE",228398.00,NSF
NORTHERN ILLINOIS UNIVERSITY INC,1890.00,NSF
UNIVERSITY OF WASHINGTON,800000.00,NSF
"UNIVERSITY OF CALIFORNIA, SAN DIEGO",316289.00,NSF
WINSTON-SALEM STATE UNIVERSITY (INC),64138.00,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,459000.00,NSF
YALE UNIVERSITY,280000.00,NSF
UNIVERSITY OF ALASKA FAIRBANKS,1402992.00,NSF
IOWA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY,170550.00,NSF
UNIVERSITY OF WASHINGTON,499210.00,NSF
"UNIVERSITY OF CALIFORNIA, DAVIS",119446.00,NSF
"REGENTS OF THE UNIVERSITY OF COLORADO, THE",805104.00,NSF
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",400000.00,NSF
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,91882.00,NSF
"WASHINGTON UNIVERSITY, THE",174994.00,NSF
FLORIDA INTERNATIONAL UNIVERSITY,338833.00,NSF
"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",333000.00,NSF
"EXPLORATORIUM, THE",838069.00,NSF
CALIFORNIA ACADEMY OF SCIENCES,610644.00,NSF
CARNEGIE MELLON UNIVERSITY,333333.00,NSF
"UNIVERSITY OF CALIFORNIA, DAVIS",484000.00,NSF
"UNIVERSITY OF CALIFORNIA, DAVIS",558925.00,NSF
UNIVERSITY OF FLORIDA,392280.00,NSF
DUKE UNIVERSITY,165000.00,NSF
"VANDERBILT UNIVERSITY, THE",246457.00,NSF
SOUTH DAKOTA SCHOOL OF MINES & TECHNOLOGY,282942.00,NSF
UNIVERSITY OF NEW MEXICO,422472.00,NSF
SOUTHERN ILLINOIS UNIVERSITY,200002.00,NSF
"UNIVERSITY OF CALIFORNIA, SAN DIEGO",333000.00,NSF
"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",180500.00,NSF
RESEARCH TRIANGLE INSTITUTE,580000.00,NSF
CARNEGIE MELLON UNIVERSITY,61944.18,NSF
"MINERALS, METALS AND MATERIALS SOCIETY, INC. , THE",5000.00,NSF
NORTHERN ILLINOIS UNIVERSITY INC,272112.00,NSF
UNIVERSITY OF TEXAS AT DALLAS,339570.00,NSF
OREGON STATE UNIVERSITY,11836.21,NSF
"MONTANA STATE UNIVERSITY, INC",61736.00,NSF
UNIVERSITY OF PITTSBURGH THE,405282.00,NSF
"UNIVERSITY OF CALIFORNIA, DAVIS",150000.00,NSF
PURDUE UNIVERSITY,739239.00,NSF
"UNIVERSITY CORPORATION, THE",297852.00,NSF
"HARVARD COLLEGE, PRESIDENT & FELLOWS OF",800000.00,NSF
"WASHINGTON UNIVERSITY, THE",275000.00,NSF
UNIVERSITY OF MARYLAND,63310.00,NSF
"HARVARD COLLEGE, PRESIDENT & FELLOWS OF",137276.00,NSF
"UNIVERSITY OF CALIFORNIA, SANTA CRUZ",51596.00,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,235851.00,NSF
"TECHNICAL EDUCATION RESEARCH CENTERS, INC.",185638.00,NSF
BRIGHAM YOUNG UNIVERSITY,836066.00,NSF
UNIVERSITY OF MARYLAND,445231.00,NSF
UNIVERSITY OF HOUSTON SYSTEM,240617.00,NSF
"UNIVERSITY OF CALIFORNIA, DAVIS",244373.00,NSF
TEXAS A&M ENGINEERING EXPERIMENT STATION,667000.00,NSF
BUCKNELL UNIVERSITY,91012.00,NSF
UNIVERSITY OF ILLINOIS,100000.00,NSF
"HARVARD COLLEGE, PRESIDENT & FELLOWS OF",3832809.00,NSF
"EDUCATION DEVELOPMENT CENTER, INC.",786530.00,NSF
BUTLER UNIVERSITY,2132804.00,NSF
CLEMSON UNIVERSITY,264123.16,NSF
"UNIVERSITY OF CALIFORNIA, SANTA CRUZ",249411.00,NSF
UNIVERSITY OF WISCONSIN SYSTEM,447706.00,NSF
CALIFORNIA INSTITUTE OF TECHNOLOGY,2000000.00,NSF
"REGENTS OF THE UNIVERSITY OF COLORADO, THE",330000.00,NSF
ILLINOIS INSTITUTE OF TECHNOLOGY,275000.00,NSF
UNIVERSITY OF WASHINGTON,599964.00,NSF
NEVADA SYSTEM OF HIGHER EDUCATION,749700.00,NSF
"OHIO STATE UNIVERSITY, THE",200000.00,NSF
UNIVERSITY OF WASHINGTON,1499920.00,NSF
LEVEL PLAYING FIELD INSTITUTE,528161.00,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,846500.00,NSF
RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK,149368.00,NSF
TRUSTEES OF BOSTON UNIVERSITY,101859.00,NSF
LOUISIANA STATE UNIVERSITY SYSTEM,163886.00,NSF
"UNIVERSITY OF CALIFORNIA, DAVIS",296908.00,NSF
ARIZONA STATE UNIVERSITY,159625.00,NSF
UNIVERSITY OF MARYLAND,200778.00,NSF
MICHIGAN STATE UNIVERSITY,16577.00,NSF
"UNIVERSITY OF CALIFORNIA, SAN DIEGO",250001.00,NSF
"UNIVERSITY OF CALIFORNIA, IRVINE",355320.00,NSF
BAYLOR COLLEGE OF MEDICINE,704508.00,NSF
"EDUCATION DEVELOPMENT CENTER, INC.",472476.00,NSF
UNIVERSITY OF MARYLAND BALTIMORE COUNTY,195605.00,NSF
SAINT LOUIS UNIVERSITY,157094.00,NSF
GEORGIA TECH RESEARCH CORPORATION,304000.00,NSF
UNIVERSITY OF MAINE SYSTEM,192226.00,NSF
GEORGIA TECH RESEARCH CORPORATION,299999.00,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,288459.00,NSF
TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,382569.00,NSF
FLORIDA INTERNATIONAL UNIVERSITY,107750.00,NSF
UNIVERSITY OF ILLINOIS,1828077.00,NSF
UNIVERSITY OF ILLINOIS,271000.00,NSF
UNIVERSITY SYSTEM OF NEW HAMPSHIRE,750000.00,NSF
MICHIGAN STATE UNIVERSITY,194717.00,NSF
UNIVERSITY OF NEBRASKA,167793.00,NSF
UTAH STATE UNIVERSITY,240739.00,NSF
UNIVERSITY OF SOUTHERN CALIFORNIA,335000.00,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,150551.00,NSF
"PENNSYLVANIA STATE UNIVERSITY, THE",84289.00,NSF
UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH,2204124.00,NSF
NORTHWESTERN UNIVERSITY,699999.00,NSF
UNIVERSITY OF MAINE SYSTEM,735315.00,NSF
WOODS HOLE OCEANOGRAPHIC INSTITUTION,10278.00,NASA
PLANETARY SCIENCE INSTITUTE,91513.00,NASA
JACKSON STATE UNIVERSITY,600000.00,NSF
MICHIGAN STATE UNIVERSITY,800000.00,NSF
NORTH CAROLINA STATE UNIVERSITY,952818.00,NSF
NATIONAL ACADEMY OF SCIENCES,836619.00,NSF
"UNIVERSITY OF CALIFORNIA, SANTA BARBARA",117999.00,NSF
"UNIVERSITY OF CALIFORNIA, SANTA BARBARA",511250.00,NSF
NATIONAL ACADEMY OF SCIENCES,759904.00,NSF
RENSSELAER POLYTECHNIC INSTITUTE,550000.00,NSF
"TRUSTEES OF PRINCETON UNIVERSITY, THE",410000.00,NSF
BOWLING GREEN STATE UNIVERSITY (INC),405992.00,NSF
INSTITUTE FOR ADVANCED STUDY,310000.00,NSF
MORGAN STATE UNIVERSITY (INC),300625.00,NSF
UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,140000.00,NSF
UNIVERSITY OF DELAWARE,833520.00,NSF
"REAL-TIME ANALYZERS, INCORPORATED",681521.00,NSF
"UNIVERSITY OF CALIFORNIA, DAVIS",609000.00,NSF
UNIVERSITY OF PITTSBURGH THE,247154.00,NSF
UNIVERSITY OF SOUTH FLORIDA,194869.00,NSF
RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK,360000.00,NSF
UNIVERSITY OF SOUTHERN CALIFORNIA,748914.00,NSF
GEORGIA TECH RESEARCH CORPORATION,149000.00,NSF
TRUSTEES OF BOSTON UNIVERSITY,200109.00,NSF
GEORGIA TECH RESEARCH CORPORATION,1188710.00,NSF
SYRACUSE UNIVERSITY,200000.00,NSF
CARNEGIE INSTITUTION OF WASHINGTON,78599.00,NSF
"NANOVALENT PHARMACEUTICALS, INC",500000.00,NSF
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,275453.00,NSF
ROCHESTER INSTITUTE OF TECHNOLOGY (INC),80000.00,NSF
VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,487004.00,NSF
CLEVELAND STATE UNIVERSITY,1508599.00,NSF
WRIGHT STATE UNIVERSITY,200000.00,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,489119.00,NSF
CLEMSON UNIVERSITY,198829.00,NSF
"TRUSTEES OF PRINCETON UNIVERSITY, THE",487630.00,NSF
KALIBER IMAGING,481337.00,NSF
TEXAS A & M UNIVERSITY,158699.31,NSF
SRI INTERNATIONAL,419271.00,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,420000.00,NSF
"UNIVERSITY OF GEORGIA RESEARCH FOUNDATION, INC.",493692.00,NSF
UNIVERSITY OF ARIZONA,79922.00,NSF
THE RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK,176999.00,NSF
LEHIGH UNIVERSITY,335000.00,NSF
CALIFORNIA STATE UNIVERSITY EAST BAY FOUNDATION,299979.00,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA AT RIVERSIDE,160311.00,NSF
CALIFORNIA INSTITUTE OF TECHNOLOGY,280000.00,NSF
ARIZONA STATE UNIVERSITY,887232.00,NSF
CLEMSON UNIVERSITY,260000.00,NSF
BROWN UNIVERSITY IN PROVIDENCE IN STATE OF RI AND PROVIDENCE PLANTATIONS,134954.00,NSF
ROWAN UNIVERSITY,199791.00,NSF
NORTHWESTERN UNIVERSITY,360000.00,NSF
